timestamp,x,y,yaw,v_current,cte,yaw_err,look_ahead_dist,target_x,target_y,target_local_x,target_local_y,kp,ki,kd,k_cte,mode_idx,in_slow_zone,steer_cmd,accel_cmd
1770453634.1443326,-3.8207,2.3589,-1.1533,1.0,0.0,-0.4172,0.45,-3.82,-0.3583,2.4842,-1.1011,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.1821198,-3.8181,2.3477,-1.1589,1.0,0.0,-0.4126,0.45,-3.82,-0.3583,2.4789,-1.0852,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.2234123,-3.8161,2.3379,-1.1761,1.0,0.0,-0.3961,0.45,-3.82,-0.3583,2.4875,-1.0403,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.2932813,-3.8121,2.3211,-1.2186,1.0,0.0,-0.3514,0.45,-3.81,-0.3583,2.5157,-0.9223,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.3243732,-3.7987,2.2887,-1.2877,1.0,0.0,-0.2836,0.45,-3.8,-0.3583,2.5413,-0.7407,6.0,0.045,1.0,3.0,2,0,-1.702,1.0
1770453634.361749,-3.7925,2.2704,-1.3237,1.0,0.0,-0.2461,0.45,-3.79,-0.3583,2.5495,-0.6405,6.0,0.045,1.0,3.0,2,0,-1.4773,1.0
1770453634.3989463,-3.7905,2.2635,-1.337,1.0,0.0,-0.2336,0.45,-3.79,-0.3583,2.5506,-0.607,6.0,0.045,1.0,3.0,2,0,-1.4021,1.0
1770453634.4187424,-3.7905,2.2635,-1.337,1.0,0.0,-0.2336,0.45,-3.79,-0.3583,2.5506,-0.607,6.0,0.045,1.0,3.0,2,0,-1.4019,1.0
1770453634.4331052,-3.7905,2.2635,-1.337,1.0,0.0,-0.2336,0.45,-3.79,-0.3583,2.5506,-0.607,6.0,0.045,1.0,3.0,2,0,-1.4019,1.0
1770453634.4649868,-3.7843,2.2356,-1.3714,1.0,0.0,-0.1977,0.45,-3.78,-0.3583,2.5434,-0.5095,6.0,0.045,1.0,3.0,2,0,-1.1866,1.0
1770453634.556742,-3.7799,2.2146,-1.404,1.0,0.0,-0.1668,0.45,-3.78,-0.3583,2.5372,-0.4273,6.0,0.045,1.0,3.0,2,0,-1.0013,1.0
1770453634.5735846,-3.7737,2.194,-1.4514,1.0,0.0,-0.1179,0.45,-3.77,-0.3583,2.5346,-0.3003,6.0,0.045,1.0,3.0,2,0,-0.7077,1.0
1770453634.607055,-3.7723,2.1926,-1.4616,1.0,0.0,-0.1083,0.45,-3.77,-0.3583,2.536,-0.2756,6.0,0.045,1.0,3.0,2,0,-0.6497,1.0
1770453634.6489184,-3.7715,2.1941,-1.4821,1.0,0.0,-0.0882,0.45,-3.77,-0.3583,2.5425,-0.2247,6.0,0.045,1.0,3.0,2,0,-0.5291,1.0
1770453634.68896,-3.7723,2.1949,-1.4743,1.0,0.0,-0.0956,0.45,-3.77,-0.3583,2.5416,-0.2438,6.0,0.045,1.0,3.0,2,0,-0.5739,1.0
1770453634.7182512,-3.773,2.1955,-1.4677,1.0,0.0,-0.1019,0.45,-3.77,-0.3583,2.5406,-0.2598,6.0,0.045,1.0,3.0,2,0,-0.6117,1.0
1770453634.7598643,-3.7726,2.1954,-1.4681,1.0,0.0,-0.1017,0.45,-3.77,-0.3583,2.5406,-0.2592,6.0,0.045,1.0,3.0,2,0,-0.6102,1.0
1770453634.79363,-3.7718,2.1943,-1.4775,1.0,0.0,-0.0926,0.45,-3.77,-0.3583,2.5417,-0.236,6.0,0.045,1.0,3.0,2,0,-0.5556,1.0
1770453634.9208403,-3.7718,2.1944,-1.4741,1.0,0.0,-0.096,0.45,-3.77,-0.3583,2.541,-0.2446,6.0,0.045,1.0,3.0,2,0,-0.5759,1.0
1770453634.9704142,-3.7718,2.1945,-1.4759,1.0,0.0,-0.0942,0.45,-3.77,-0.3583,2.5415,-0.24,6.0,0.045,1.0,3.0,2,0,-0.5651,1.0
1770453634.997978,-3.7718,2.1944,-1.4747,1.0,0.0,-0.0954,0.45,-3.77,-0.3583,2.5412,-0.2432,6.0,0.045,1.0,3.0,2,0,-0.5726,1.0
1770453635.0288465,-3.7718,2.1945,-1.4769,1.0,0.0,-0.0932,0.45,-3.77,-0.3583,2.5417,-0.2375,6.0,0.045,1.0,3.0,2,0,-0.5592,1.0
1770453635.0781567,-3.7719,2.1945,-1.4752,1.0,0.0,-0.0948,0.45,-3.77,-0.3583,2.5413,-0.2417,6.0,0.045,1.0,3.0,2,0,-0.569,1.0
1770453635.0911276,-3.7719,2.1945,-1.4752,1.01,0.0,-0.0948,0.45,-3.77,-0.3583,2.5413,-0.2417,6.0,0.045,1.0,3.0,2,0,-0.5689,1.01
1770453635.1329136,-3.7719,2.1945,-1.4772,1.044,0.0,-0.0928,0.455,-3.77,-0.3583,2.5419,-0.2366,6.0,0.05,1.0,3.0,1,0,-0.5571,1.044
1770453635.1577644,-3.7718,2.1945,-1.4769,1.064,0.0,-0.0932,0.47,-3.77,-0.3583,2.5417,-0.2376,6.0,0.05,1.0,3.0,1,0,-0.5594,1.064
1770453635.1718783,-3.7718,2.1945,-1.4772,1.075,0.0,-0.0929,0.479,-3.77,-0.3583,2.5418,-0.2367,6.0,0.05,1.0,3.0,1,0,-0.5573,1.075
1770453635.2108405,-3.7719,2.1945,-1.4766,1.106,0.0,-0.0934,0.484,-3.77,-0.3583,2.5417,-0.2382,6.0,0.05,1.0,3.0,1,0,-0.5609,1.106
1770453635.2911475,-3.7719,2.1944,-1.4774,1.125,0.0,-0.0927,0.498,-3.77,-0.3583,2.5418,-0.2363,6.0,0.05,1.0,3.0,1,0,-0.5562,1.125
1770453635.3234496,-3.7718,2.1945,-1.4763,1.151,0.0,-0.0938,0.506,-3.77,-0.3583,2.5416,-0.239,6.0,0.05,1.0,3.0,1,0,-0.5628,1.151
1770453635.3611653,-3.7718,2.1943,-1.4769,1.181,0.0,-0.0931,0.518,-3.77,-0.3583,2.5416,-0.2374,6.0,0.05,1.0,3.0,1,0,-0.559,1.181
1770453635.401941,-3.7717,2.1943,-1.4778,1.214,0.0,-0.0923,0.532,-3.77,-0.3583,2.5417,-0.2353,6.0,0.05,1.0,3.0,1,0,-0.5541,1.214
1770453635.4468882,-3.7718,2.1944,-1.4771,1.25,0.0,-0.093,0.546,-3.77,-0.3583,2.5417,-0.237,6.0,0.05,1.0,3.0,1,0,-0.5582,1.25
1770453635.4780257,-3.7718,2.1944,-1.4759,1.275,0.0,-0.0942,0.562,-3.77,-0.3583,2.5414,-0.24,6.0,0.05,1.0,3.0,1,0,-0.5651,1.275
1770453635.4932358,-3.7717,2.1945,-1.4754,1.287,0.0,-0.0948,0.574,-3.77,-0.3583,2.5414,-0.2416,6.0,0.05,1.0,3.0,1,0,-0.5687,1.287
1770453635.665986,-3.7722,2.1941,-1.4799,1.3,0.0,-0.09,0.579,-3.77,-0.3583,2.5421,-0.2294,6.0,0.05,1.0,3.0,1,0,-0.5402,1.3
1770453635.777023,-3.7719,2.1944,-1.476,1.3,0.0,-0.0941,0.585,-3.77,-0.3583,2.5414,-0.2398,6.0,0.05,1.0,3.0,1,0,-0.5647,1.3
1770453635.8103228,-3.772,2.1944,-1.4768,1.3,0.0,-0.0932,0.585,-3.77,-0.3583,2.5416,-0.2377,6.0,0.05,1.0,3.0,1,0,-0.5596,1.3
1770453635.8461492,-3.7718,2.1944,-1.4784,1.3,0.0,-0.0917,0.585,-3.77,-0.3583,2.542,-0.2339,6.0,0.05,1.0,3.0,1,0,-0.5506,1.3
1770453635.8872528,-3.7719,2.1943,-1.4749,1.3,0.0,-0.0952,0.585,-3.77,-0.3583,2.5411,-0.2426,6.0,0.05,1.0,3.0,1,0,-0.5713,1.3
1770453636.0830274,-3.7717,2.1943,-1.4768,1.3,0.0,-0.0933,0.585,-3.77,-0.3583,2.5415,-0.2378,6.0,0.05,1.0,3.0,1,0,-0.56,1.3
1770453636.1276257,-3.7718,2.1944,-1.476,1.3,0.0,-0.0941,0.585,-3.77,-0.3583,2.5414,-0.2398,6.0,0.05,1.0,3.0,1,0,-0.5647,1.3
1770453636.1669757,-3.7719,2.1944,-1.4765,1.3,0.0,-0.0935,0.585,-3.77,-0.3583,2.5416,-0.2385,6.0,0.05,1.0,3.0,1,0,-0.5615,1.3
1770453636.1951032,-3.772,2.1941,-1.4718,1.3,0.0,-0.0982,0.585,-3.77,-0.3583,2.5402,-0.2502,6.0,0.05,1.0,3.0,1,0,-0.5893,1.3
1770453636.2256773,-3.7722,2.1941,-1.4788,1.3,0.0,-0.0911,0.585,-3.77,-0.3583,2.5418,-0.2322,6.0,0.05,1.0,3.0,1,0,-0.5467,1.3
1770453636.259142,-3.7724,2.194,-1.4746,1.3,0.0,-0.0952,0.585,-3.77,-0.3583,2.5408,-0.2427,6.0,0.05,1.0,3.0,1,0,-0.5715,1.3
1770453636.2678971,-3.7724,2.194,-1.4746,1.3,0.0,-0.0952,0.585,-3.77,-0.3583,2.5408,-0.2427,6.0,0.05,1.0,3.0,1,0,-0.5714,1.3
1770453636.29791,-3.7727,2.194,-1.4709,1.3,0.0,-0.0988,0.585,-3.77,-0.3583,2.5398,-0.2518,6.0,0.05,1.0,3.0,1,0,-0.593,1.3
1770453636.328073,-3.7738,2.1939,-1.4714,1.3,0.0,-0.0979,0.585,-3.77,-0.3583,2.54,-0.2496,6.0,0.05,1.0,3.0,1,0,-0.5878,1.3
1770453636.3583639,-3.7736,2.1938,-1.475,1.3,0.0,-0.0944,0.585,-3.77,-0.3583,2.5408,-0.2406,6.0,0.05,1.0,3.0,1,0,-0.5666,1.3
1770453636.3736339,-3.7736,2.1938,-1.475,1.3,0.0,-0.0944,0.585,-3.77,-0.3583,2.5408,-0.2406,6.0,0.05,1.0,3.0,1,0,-0.5666,1.3
1770453636.4054415,-3.7735,2.1937,-1.4744,1.3,0.0,-0.095,0.585,-3.77,-0.3583,2.5405,-0.2421,6.0,0.05,1.0,3.0,1,0,-0.5702,1.3
1770453636.4385166,-3.7733,2.1939,-1.4747,1.3,0.0,-0.0948,0.585,-3.77,-0.3583,2.5407,-0.2415,6.0,0.05,1.0,3.0,1,0,-0.5687,1.3
1770453636.4672515,-3.7732,2.1937,-1.4822,1.3,0.0,-0.0874,0.585,-3.77,-0.3583,2.5423,-0.2227,6.0,0.05,1.0,3.0,1,0,-0.5243,1.3
1770453636.5114872,-3.7733,2.1939,-1.482,1.3,0.0,-0.0875,0.585,-3.77,-0.3583,2.5425,-0.223,6.0,0.05,1.0,3.0,1,0,-0.5252,1.3
1770453636.5455756,-3.7734,2.1936,-1.4806,1.3,0.0,-0.0888,0.585,-3.77,-0.3583,2.5419,-0.2264,6.0,0.05,1.0,3.0,1,0,-0.5331,1.3
1770453636.5860643,-3.7735,2.1938,-1.4807,1.3,0.0,-0.0888,0.585,-3.77,-0.3583,2.542,-0.2262,6.0,0.05,1.0,3.0,1,0,-0.5328,1.3
1770453636.6282516,-3.7734,2.1938,-1.481,1.3,0.0,-0.0885,0.585,-3.77,-0.3583,2.5421,-0.2255,6.0,0.05,1.0,3.0,1,0,-0.5311,1.3
1770453636.6585298,-3.7733,2.1938,-1.4812,1.3,0.0,-0.0883,0.585,-3.77,-0.3583,2.5421,-0.2251,6.0,0.05,1.0,3.0,1,0,-0.5301,1.3
1770453636.6709008,-3.7733,2.1938,-1.4812,1.3,0.0,-0.0883,0.585,-3.77,-0.3583,2.5421,-0.2251,6.0,0.05,1.0,3.0,1,0,-0.53,1.3
1770453636.8255482,-3.7731,2.1941,-1.4816,1.3,0.0,-0.088,0.585,-3.77,-0.3583,2.5426,-0.2243,6.0,0.05,1.0,3.0,1,0,-0.528,1.3
