timestamp,x,y,yaw,v_current,cte,yaw_err,look_ahead_dist,target_x,target_y,target_local_x,target_local_y,kp,ki,kd,k_cte,mode_idx,in_slow_zone,steer_cmd,accel_cmd
1770453631.7530968,-5.0569,-1.3626,1.5067,0.167,0.0,-0.1408,0.068,-4.7478,0.1243,1.5036,-0.2132,6.0,0.045,1.0,3.0,2,0,-0.8452,0.167
1770453631.7699764,-5.0569,-1.3625,1.5062,0.181,0.0,-0.1404,0.075,-4.7478,0.1243,1.5036,-0.2124,6.0,0.05,1.0,3.0,1,0,-0.8422,0.181
1770453631.792161,-5.0569,-1.3625,1.5063,0.198,0.0,-0.1404,0.081,-4.7478,0.1243,1.5036,-0.2125,6.0,0.05,1.0,3.0,1,0,-0.8428,0.198
1770453631.811332,-5.0569,-1.3625,1.5062,0.214,0.0,-0.1403,0.089,-4.7478,0.1243,1.5036,-0.2124,6.0,0.05,1.0,3.0,1,0,-0.842,0.214
1770453631.8340547,-5.057,-1.3641,1.507,0.231,0.0,-0.141,0.096,-4.7478,0.1243,1.505,-0.2137,6.0,0.05,1.0,3.0,1,0,-0.8463,0.231
1770453631.851424,-5.0575,-1.3664,1.5053,0.245,0.0,-0.1393,0.104,-4.7478,0.1243,1.5077,-0.2115,6.0,0.05,1.0,3.0,1,0,-0.8362,0.245
1770453631.873515,-5.0577,-1.3738,1.5079,0.264,0.0,-0.141,0.11,-4.7478,0.1243,1.5146,-0.215,6.0,0.05,1.0,3.0,1,0,-0.8463,0.264
1770453631.8908336,-5.0577,-1.3738,1.5079,0.277,0.0,-0.141,0.119,-4.7478,0.1243,1.5146,-0.215,6.0,0.05,1.0,3.0,1,0,-0.8462,0.277
1770453631.9128182,-5.0584,-1.3831,1.5033,0.295,0.0,-0.1357,0.125,-4.7478,0.1243,1.5248,-0.2082,6.0,0.05,1.0,3.0,1,0,-0.8143,0.295
1770453631.9316354,-5.0586,-1.3876,1.4984,0.31,0.0,-0.1304,0.133,-4.7478,0.1243,1.5304,-0.2006,6.0,0.05,1.0,3.0,1,0,-0.7823,0.31
1770453631.9511175,-5.0592,-1.3939,1.4863,0.326,0.0,-0.1177,0.139,-4.7478,0.1243,1.5391,-0.1821,6.0,0.05,1.0,3.0,1,0,-0.7066,0.326
1770453631.9723916,-5.0596,-1.3978,1.4775,0.342,0.0,-0.1088,0.146,-4.7478,0.1243,1.5445,-0.1687,6.0,0.05,1.0,3.0,1,0,-0.6528,0.342
1770453631.9934688,-5.0596,-1.3978,1.4775,0.359,0.0,-0.1088,0.154,-4.7478,0.1243,1.5445,-0.1687,6.0,0.05,1.0,3.0,1,0,-0.6528,0.359
1770453632.012081,-5.0602,-1.4041,1.4606,0.374,0.0,-0.0914,0.162,-4.7478,0.1243,1.5534,-0.1424,6.0,0.05,1.0,3.0,1,0,-0.5486,0.374
1770453632.036589,-5.0598,-1.4076,1.4479,0.394,0.0,-0.078,0.168,-4.7478,0.1243,1.5586,-0.1219,6.0,0.05,1.0,3.0,1,0,-0.4682,0.394
1770453632.0533864,-5.0598,-1.4076,1.4479,0.407,0.0,-0.078,0.177,-4.7478,0.1243,1.5586,-0.1219,6.0,0.05,1.0,3.0,1,0,-0.4682,0.407
1770453632.0846028,-5.0597,-1.4086,1.4421,0.431,0.0,-0.072,0.183,-4.7478,0.1243,1.5602,-0.1126,6.0,0.05,1.0,3.0,1,0,-0.4322,0.431
1770453632.0913122,-5.0597,-1.4086,1.4421,0.438,0.0,-0.072,0.194,-4.7478,0.1243,1.5602,-0.1126,6.0,0.05,1.0,3.0,1,0,-0.4321,0.438
1770453632.113112,-5.0596,-1.4078,1.4467,0.455,0.0,-0.0766,0.197,-4.7478,0.1243,1.5589,-0.1197,6.0,0.05,1.0,3.0,1,0,-0.4599,0.455
1770453632.132455,-5.0597,-1.407,1.4481,0.47,0.0,-0.0782,0.205,-4.7478,0.1243,1.558,-0.1221,6.0,0.05,1.0,3.0,1,0,-0.4695,0.47
1770453632.1525543,-5.0594,-1.4053,1.4512,0.486,0.0,-0.0813,0.212,-4.7478,0.1243,1.5558,-0.1268,6.0,0.05,1.0,3.0,1,0,-0.4879,0.486
1770453632.1868057,-5.0591,-1.404,1.4517,0.514,0.0,-0.0818,0.219,-4.7478,0.1243,1.5544,-0.1275,6.0,0.05,1.0,3.0,1,0,-0.4912,0.514
1770453632.2061687,-5.0591,-1.404,1.4517,0.529,0.0,-0.0818,0.231,-4.7478,0.1243,1.5544,-0.1275,6.0,0.05,1.0,3.0,1,0,-0.4911,0.529
1770453632.2149944,-5.0587,-1.401,1.4557,0.536,0.0,-0.0859,0.238,-4.7478,0.1243,1.5509,-0.1336,6.0,0.05,1.0,3.0,1,0,-0.5157,0.536
1770453632.242657,-5.0582,-1.3977,1.4584,0.558,0.0,-0.0887,0.241,-4.7478,0.1243,1.5472,-0.1377,6.0,0.05,1.0,3.0,1,0,-0.5326,0.558
1770453632.2587314,-5.0579,-1.3958,1.4575,0.571,0.0,-0.0879,0.251,-4.7478,0.1243,1.5454,-0.1362,6.0,0.05,1.0,3.0,1,0,-0.5277,0.571
1770453632.2839048,-5.0575,-1.393,1.4569,0.591,0.0,-0.0874,0.257,-4.7478,0.1243,1.5426,-0.1352,6.0,0.05,1.0,3.0,1,0,-0.5246,0.591
1770453632.297591,-5.0573,-1.3911,1.4554,0.602,0.0,-0.086,0.266,-4.7478,0.1243,1.5409,-0.1329,6.0,0.05,1.0,3.0,1,0,-0.5162,0.602
1770453632.31404,-5.0573,-1.3911,1.4554,0.615,0.0,-0.086,0.271,-4.7478,0.1243,1.5409,-0.1329,6.0,0.05,1.0,3.0,1,0,-0.5162,0.615
1770453632.3319578,-5.0567,-1.3866,1.4481,0.63,0.0,-0.0789,0.277,-4.7478,0.1243,1.5373,-0.1215,6.0,0.05,1.0,3.0,1,0,-0.4734,0.63
1770453632.358303,-5.0562,-1.3815,1.4377,0.651,0.0,-0.0688,0.283,-4.7478,0.1243,1.5333,-0.1057,6.0,0.05,1.0,3.0,1,0,-0.4132,0.651
1770453632.372445,-5.0558,-1.3786,1.4318,0.663,0.0,-0.0631,0.293,-4.7478,0.1243,1.5311,-0.0967,6.0,0.05,1.0,3.0,1,0,-0.3785,0.663
1770453632.3913438,-5.0558,-1.3786,1.4318,0.678,0.0,-0.0631,0.298,-4.7478,0.1243,1.5311,-0.0967,6.0,0.05,1.0,3.0,1,0,-0.3785,0.678
1770453632.4108617,-5.0555,-1.374,1.417,0.693,0.0,-0.0487,0.305,-4.7478,0.1243,1.5277,-0.0745,6.0,0.05,1.0,3.0,1,0,-0.2925,0.693
1770453632.431631,-5.0547,-1.3682,1.4004,0.71,0.0,-0.0323,0.312,-4.7478,0.1243,1.5229,-0.0493,6.0,0.05,1.0,3.0,1,0,-0.194,0.71
1770453632.4546266,-5.0544,-1.3651,1.3916,0.727,0.0,-0.0238,0.319,-4.7478,0.1243,1.5202,-0.0361,6.0,0.05,1.0,3.0,1,0,-0.1426,0.727
1770453632.4841726,-5.0532,-1.3588,1.3765,0.751,0.0,-0.0088,0.327,-4.7478,0.1243,1.5142,-0.0133,6.0,0.05,1.0,3.0,1,0,-0.0527,0.751
1770453632.5104454,-5.0528,-1.3573,1.3725,0.772,0.0,-0.0047,0.338,-4.7478,0.1243,1.5126,-0.0071,6.0,0.05,1.0,3.0,1,0,-0.0283,0.772
1770453632.5194275,-5.0528,-1.3573,1.3725,0.779,0.0,-0.0047,0.347,-4.7478,0.1243,1.5126,-0.0071,6.0,0.05,1.0,3.0,1,0,-0.0283,0.779
1770453632.5394123,-5.0515,-1.3505,1.3574,0.795,0.0,0.0103,0.351,-4.7478,0.1243,1.5056,0.0155,6.0,0.05,1.0,3.0,1,0,0.0619,0.795
1770453632.565863,-5.0499,-1.3433,1.3484,0.816,0.0,0.0195,0.358,-4.7478,0.1243,1.498,0.0292,6.0,0.05,1.0,3.0,1,0,0.1168,0.816
1770453632.5761826,-5.0499,-1.3433,1.3484,0.825,0.0,0.0195,0.367,-4.7478,0.1243,1.498,0.0292,2.0,0.002,2.5,1.0,0,0,0.0389,0.825
1770453632.5983744,-5.049,-1.3396,1.3439,0.843,0.0,0.024,0.371,-4.7478,0.1243,1.4941,0.0359,2.0,0.002,2.5,1.0,0,0,0.048,0.843
1770453632.7141266,-5.0449,-1.3221,1.3235,0.859,0.0,0.0447,0.379,-4.7478,0.1243,1.4751,0.066,2.0,0.002,2.5,1.0,0,0,0.0894,0.859
1770453632.7191164,-5.0449,-1.3221,1.3235,0.892,0.0,0.0447,0.387,-4.7478,0.1243,1.4751,0.066,2.0,0.002,2.5,1.0,0,0,0.0894,0.892
1770453632.7344823,-5.0431,-1.3142,1.3184,0.905,0.0,0.0499,0.401,-4.7478,0.1243,1.4666,0.0733,2.0,0.002,2.5,1.0,0,0,0.0998,0.905
1770453632.7550132,-5.0404,-1.3042,1.3175,0.921,0.0,0.0513,0.407,-4.7478,0.1243,1.4562,0.0747,2.0,0.002,2.5,1.0,0,0,0.1025,0.921
1770453632.7779362,-5.0372,-1.292,1.3146,0.939,0.0,0.0546,0.414,-4.7478,0.1243,1.4434,0.0789,2.0,0.002,2.5,1.0,0,0,0.1093,0.939
1770453632.7939553,-5.0372,-1.292,1.3146,0.952,0.0,0.0546,0.423,-4.7478,0.1243,1.4434,0.0789,2.0,0.002,2.5,1.0,0,0,0.1093,0.952
1770453632.8355896,-5.0343,-1.2815,1.3137,0.985,0.0,0.0561,0.428,-4.7478,0.1243,1.4324,0.0804,2.0,0.002,2.5,1.0,0,0,0.1122,0.985
1770453632.9261374,-5.0283,-1.2596,1.3123,1.009,0.0,0.0585,0.443,-4.7478,0.1243,1.4096,0.0825,2.0,0.002,2.5,1.0,0,0,0.117,1.009
1770453632.9612978,-5.0266,-1.2527,1.3121,1.038,0.0,0.0519,0.454,-4.7381,0.1223,1.403,0.0729,2.0,0.002,2.5,1.0,0,0,0.1038,1.038
1770453632.9963605,-5.0253,-1.2483,1.3131,1.066,0.0,0.0512,0.467,-4.7381,0.1223,1.3985,0.0717,2.0,0.002,2.5,1.0,0,0,0.1024,1.066
1770453633.036079,-5.0232,-1.2389,1.311,1.097,0.0,0.0534,0.48,-4.7381,0.1223,1.3887,0.0742,2.0,0.002,2.5,1.0,0,0,0.1068,1.097
1770453633.0680494,-5.0207,-1.2297,1.3115,1.123,0.0,0.0533,0.494,-4.7381,0.1223,1.3792,0.0736,2.0,0.002,2.5,1.0,0,0,0.1066,1.123
1770453633.095885,-5.0192,-1.2247,1.3129,1.145,0.0,0.0521,0.505,-4.7381,0.1223,1.3741,0.0717,2.0,0.002,2.5,1.0,0,0,0.1043,1.145
1770453633.132052,-5.0179,-1.2176,1.3104,1.174,0.0,0.0546,0.515,-4.7381,0.1223,1.3667,0.0747,2.0,0.002,2.5,1.0,0,0,0.1092,1.174
1770453633.1729364,-5.0134,-1.2032,1.3117,1.207,0.0,0.0543,0.528,-4.7381,0.1223,1.3518,0.0735,2.0,0.002,2.5,1.0,0,0,0.1086,1.207
1770453633.2044888,-5.0104,-1.1936,1.3114,1.232,0.0,0.0554,0.543,-4.7381,0.1223,1.3417,0.0744,2.0,0.002,2.5,1.0,0,0,0.1109,1.232
1770453633.240312,-5.0092,-1.1886,1.3117,1.261,0.0,0.0552,0.554,-4.7381,0.1223,1.3365,0.0739,2.0,0.002,2.5,1.0,0,0,0.1105,1.261
1770453633.2791,-5.0075,-1.1808,1.3099,1.292,0.0,0.0571,0.567,-4.7381,0.1223,1.3284,0.0759,2.0,0.002,2.5,1.0,0,0,0.1141,1.292
1770453633.3101537,-5.005,-1.1704,1.3124,1.317,0.0,0.0548,0.581,-4.7381,0.1223,1.318,0.0723,2.0,0.002,2.5,1.0,0,0,0.1096,1.317
1770453633.345037,-5.0037,-1.165,1.3119,1.345,0.0,0.0555,0.593,-4.7381,0.1223,1.3124,0.0729,2.0,0.002,2.5,1.0,0,0,0.1109,1.345
1770453633.3786726,-5.0006,-1.1545,1.3117,1.372,0.0,0.0563,0.605,-4.7381,0.1223,1.3014,0.0734,2.0,0.002,2.5,1.0,0,0,0.1127,1.372
1770453633.4095392,-4.9999,-1.152,1.3123,1.396,0.0,0.0559,0.617,-4.7381,0.1223,1.2989,0.0727,2.0,0.002,2.5,1.0,0,0,0.1118,1.396
1770453633.4193127,-4.9999,-1.152,1.3123,1.404,0.0,0.0559,0.628,-4.7381,0.1223,1.2989,0.0727,2.0,0.002,2.5,1.0,0,0,0.1118,1.404
1770453633.4443676,-4.9974,-1.1413,1.3104,1.424,0.0,0.058,0.632,-4.7381,0.1223,1.2877,0.0748,2.0,0.002,2.5,1.0,0,0,0.1161,1.424
1770453633.4732757,-4.9943,-1.1303,1.3112,1.447,0.0,0.0579,0.641,-4.7381,0.1223,1.2764,0.0739,2.0,0.002,2.5,1.0,0,0,0.1157,1.447
1770453633.5134034,-4.9927,-1.1247,1.3117,1.479,0.0,0.0577,0.651,-4.7381,0.1223,1.2706,0.0734,2.0,0.002,2.5,1.0,0,0,0.1155,1.479
1770453633.556107,-4.9888,-1.1109,1.3119,1.513,0.0,0.0583,0.666,-4.7381,0.1223,1.2562,0.0734,2.0,0.002,2.5,1.0,0,0,0.1167,1.513
1770453633.5871165,-4.9857,-1.0996,1.3139,1.538,0.0,0.0569,0.681,-4.7381,0.1223,1.2447,0.0709,2.0,0.002,2.5,1.0,0,0,0.1138,1.538
1770453633.618444,-4.9827,-1.088,1.3127,1.563,0.0,0.0586,0.692,-4.7381,0.1223,1.2326,0.0723,2.0,0.002,2.5,1.0,0,0,0.1173,1.563
1770453633.651651,-4.9811,-1.0821,1.3136,1.59,0.0,0.0581,0.704,-4.7381,0.1223,1.2265,0.0713,2.0,0.002,2.5,1.0,0,0,0.1162,1.59
1770453633.6966648,-4.9772,-1.0672,1.3143,1.626,0.0,0.0582,0.715,-4.7381,0.1223,1.2112,0.0705,2.0,0.002,2.5,1.0,0,0,0.1164,1.626
1770453633.7285755,-4.9739,-1.0551,1.3146,1.651,0.0,0.0585,0.732,-4.7381,0.1223,1.1987,0.0702,2.0,0.002,2.5,1.0,0,0,0.1171,1.651
1770453633.7431302,-4.9739,-1.0551,1.3146,1.663,0.0,0.0585,0.743,-4.7381,0.1223,1.1987,0.0702,2.0,0.002,2.5,1.0,0,0,0.117,1.663
1770453633.767893,-4.9708,-1.043,1.314,1.683,0.0,0.0597,0.748,-4.7381,0.1223,1.1862,0.0709,2.0,0.002,2.5,1.0,0,0,0.1195,1.683
1770453633.792607,-4.9701,-1.0401,1.3147,1.703,0.0,0.0591,0.757,-4.7381,0.1223,1.1833,0.07,2.0,0.002,2.5,1.0,0,0,0.1183,1.703
1770453633.8307595,-4.9684,-1.028,1.3157,1.733,0.0,0.0575,0.766,-4.7381,0.1223,1.1711,0.0675,2.0,0.002,2.5,1.0,0,0,0.1151,1.733
1770453633.876609,-4.9653,-1.0105,1.3194,1.77,0.0,0.0535,0.78,-4.7381,0.1223,1.1537,0.0618,2.0,0.002,2.5,1.0,0,0,0.107,1.77
1770453633.9120066,-4.9637,-1.0017,1.3203,1.798,0.0,0.0524,0.796,-4.7381,0.1223,1.1448,0.0601,2.0,0.002,2.5,1.0,0,0,0.1049,1.798
1770453633.9493814,-4.9624,-0.9958,1.3229,1.8,0.0,0.05,0.809,-4.7381,0.1223,1.1389,0.057,2.0,0.002,2.5,1.0,0,0,0.1,1.8
1770453633.966693,-4.9624,-0.9958,1.3229,1.8,0.0,0.05,0.81,-4.7381,0.1223,1.1389,0.057,2.0,0.002,2.5,1.0,0,0,0.1,1.8
1770453634.0041287,-4.9584,-0.9705,1.3241,1.8,0.0,0.0478,0.81,-4.7381,0.1223,1.1135,0.0533,2.0,0.002,2.5,1.0,0,0,0.0956,1.8
1770453634.0385175,-4.9568,-0.964,1.3273,1.8,0.0,0.0449,0.81,-4.7381,0.1223,1.107,0.0497,2.0,0.002,2.5,1.0,0,0,0.0898,1.8
1770453634.0719073,-4.9544,-0.954,1.3259,1.8,0.0,0.0466,0.81,-4.7381,0.1223,1.0966,0.0511,2.0,0.002,2.5,1.0,0,0,0.0931,1.8
1770453634.09881,-4.9499,-0.9335,1.3283,1.8,0.0,0.0446,0.81,-4.7381,0.1223,1.0757,0.048,2.0,0.002,2.5,1.0,0,0,0.0891,1.8
1770453634.1470325,-4.9472,-0.9197,1.3305,1.8,0.0,0.0423,0.81,-4.7381,0.1223,1.0617,0.045,2.0,0.002,2.5,1.0,0,0,0.0846,1.8
1770453634.1895463,-4.9428,-0.9024,1.3336,1.8,0.0,0.04,0.81,-4.7381,0.1223,1.0441,0.0418,2.0,0.002,2.5,1.0,0,0,0.0801,1.8
1770453634.2041361,-4.9428,-0.9024,1.3336,1.8,0.0,0.04,0.81,-4.7381,0.1223,1.0441,0.0418,2.0,0.002,2.5,1.0,0,0,0.0801,1.8
1770453634.2526402,-4.9391,-0.8877,1.3371,1.8,0.0,0.0372,0.81,-4.7381,0.1223,1.0291,0.0383,2.0,0.002,2.5,1.0,0,0,0.0744,1.8
1770453634.3024626,-4.9302,-0.847,1.3392,1.8,0.0,0.036,0.81,-4.7381,0.1223,0.9874,0.0355,2.0,0.002,2.5,1.0,0,0,0.0719,1.8
1770453634.3447728,-4.927,-0.832,1.3432,1.8,0.0,0.0322,0.81,-4.7381,0.1223,0.9723,0.0313,2.0,0.002,2.5,1.0,0,0,0.0644,1.8
1770453634.3915033,-4.9221,-0.8121,1.3431,1.8,0.0,0.0333,0.81,-4.7381,0.1223,0.9518,0.0317,2.0,0.002,2.5,1.0,0,0,0.0666,1.8
1770453634.4364107,-4.9201,-0.8037,1.3425,1.8,0.0,0.0342,0.81,-4.7381,0.1223,0.9431,0.0323,2.0,0.002,2.5,1.0,0,0,0.0684,1.8
1770453634.4717321,-4.9121,-0.7714,1.3427,1.8,0.0,0.0358,0.81,-4.7381,0.1223,0.9098,0.0326,2.0,0.002,2.5,1.0,0,0,0.0717,1.8
1770453634.5208843,-4.9017,-0.7435,1.3414,1.8,0.0,0.0427,0.81,-4.7381,0.1223,0.8803,0.0376,2.0,0.002,2.5,1.0,0,0,0.0853,1.8
1770453634.5588932,-4.8975,-0.7279,1.3437,1.8,0.0,0.0419,0.81,-4.7381,0.1223,0.8642,0.0362,2.0,0.002,2.5,1.0,0,0,0.0837,1.8
1770453634.5927596,-4.8954,-0.7113,1.3436,1.8,0.0,0.0407,0.81,-4.7381,0.1223,0.8475,0.0345,2.0,0.002,2.5,1.0,0,0,0.0813,1.8
1770453634.635039,-4.8872,-0.6745,1.3448,1.8,0.0,0.041,0.81,-4.7381,0.1223,0.8099,0.0332,2.0,0.002,2.5,1.0,0,0,0.082,1.8
1770453634.6696024,-4.8852,-0.6659,1.3446,1.748,0.8017,0.1395,0.81,-4.815,0.1421,0.8031,0.1128,2.0,0.002,2.5,1.0,0,0,1.0807,1.748
1770453634.7164607,-4.8808,-0.6445,1.3457,1.677,0.0,0.0412,0.65,-4.7381,0.1223,0.7793,0.0321,6.0,0.045,1.0,3.0,2,0,0.2266,1.677
1770453634.753896,-4.8777,-0.6276,1.3451,1.621,0.0,0.0416,0.65,-4.7381,0.1223,0.7621,0.0317,6.0,0.05,1.0,3.0,1,0,0.2207,1.621
1770453634.7912815,-4.8733,-0.6103,1.3462,1.565,0.0,0.0288,0.65,-4.7284,0.1204,0.7446,0.0214,6.0,0.05,1.0,3.0,1,0,0.1239,1.565
1770453634.956594,-4.8513,-0.5222,1.3499,1.503,0.0,0.0318,0.65,-4.7284,0.1204,0.6539,0.0208,6.0,0.05,1.0,3.0,1,0,0.1365,1.503
1770453634.9884565,-4.8474,-0.5039,1.3507,1.456,1.9065,0.1993,0.65,-4.8338,0.1484,0.6395,0.1292,6.0,0.05,1.0,3.0,1,0,2.0,1.456
1770453635.0162063,-4.8453,-0.4947,1.3511,1.414,1.8785,0.2448,0.65,-4.8617,0.1588,0.6343,0.1584,6.0,0.045,1.0,3.0,2,0,2.0,1.414
1770453635.0408754,-4.841,-0.4765,1.3521,1.377,1.8223,0.2655,0.636,-4.8709,0.1626,0.6173,0.1679,6.0,0.045,1.0,3.0,2,0,2.0,1.377
1770453635.1689227,-4.8267,-0.411,1.3541,1.343,1.6213,0.4169,0.62,-4.9511,0.2019,0.5718,0.2532,6.0,0.045,1.0,3.0,2,0,2.0,1.343
1770453635.1837962,-4.8267,-0.411,1.3541,1.321,1.6213,0.3793,0.604,-4.925,0.1876,0.5635,0.2246,6.0,0.045,1.0,3.0,2,0,2.0,1.321
1770453635.2317035,-4.8157,-0.3632,1.357,1.249,1.4742,0.473,0.594,-4.9682,0.212,0.5297,0.2711,6.0,0.045,1.0,3.0,2,0,2.0,1.249
1770453635.3820255,-4.7995,-0.29,1.3556,1.194,1.2496,0.5932,0.562,-5.0097,0.2392,0.4722,0.3183,6.0,0.045,1.0,3.0,2,0,2.0,1.194
1770453635.4178014,-4.7939,-0.2647,1.3562,1.141,1.172,0.6095,0.537,-5.0016,0.2336,0.4426,0.309,6.0,0.045,1.0,3.0,2,0,2.0,1.141
1770453635.449189,-4.7892,-0.2445,1.3555,1.094,1.1098,0.6231,0.513,-4.9933,0.228,0.418,0.3003,6.0,0.045,1.0,3.0,2,0,2.0,1.094
