timestamp,x,y,yaw,v_current,cte,yaw_err,look_ahead_dist,target_x,target_y,target_local_x,target_local_y,kp,ki,kd,k_cte,mode_idx,in_slow_zone,steer_cmd,accel_cmd
1770453632.0127325,-5.0249,1.3491,1.5422,0.375,-0.101,0.2293,0.162,-5.0583,1.5133,0.1632,0.0381,6.0,0.045,1.0,3.0,2,0,1.6398,0.375
1770453632.0369005,-5.0249,1.3486,1.5407,0.394,-0.1014,0.2192,0.169,-5.0583,1.5233,0.1737,0.0387,6.0,0.045,1.0,3.0,2,0,1.5087,0.394
1770453632.055931,-5.0249,1.3486,1.5407,0.409,-0.1014,0.2192,0.177,-5.0583,1.5233,0.1737,0.0387,6.0,0.045,1.0,3.0,2,0,1.4624,0.409
1770453632.0866456,-5.0248,1.3511,1.5462,0.434,-0.1008,0.2065,0.184,-5.0583,1.5333,0.1814,0.038,6.0,0.045,1.0,3.0,2,0,1.3152,0.434
1770453632.0914702,-5.0248,1.3511,1.5462,0.438,-0.1008,0.1888,0.195,-5.0583,1.5533,0.2014,0.0385,6.0,0.045,1.0,3.0,2,0,1.1939,0.438
1770453632.1136672,-5.0247,1.355,1.5549,0.456,-0.1009,0.1838,0.197,-5.0583,1.5533,0.1978,0.0368,6.0,0.045,1.0,3.0,2,0,1.1055,0.456
1770453632.1332636,-5.0247,1.3571,1.56,0.471,-0.1015,0.1724,0.205,-5.0583,1.5633,0.2059,0.0359,6.0,0.045,1.0,3.0,2,0,0.9875,0.471
1770453632.1544795,-5.0247,1.3606,1.5683,0.488,-0.1012,0.1593,0.212,-5.0583,1.5733,0.2127,0.0342,6.0,0.045,1.0,3.0,2,0,0.8573,0.488
1770453632.1912234,-5.0247,1.3631,1.5742,0.518,-0.101,0.1483,0.22,-5.0583,1.5833,0.2203,0.0329,6.0,0.045,1.0,3.0,2,0,0.7237,0.518
1770453632.215329,-5.0247,1.3681,1.5849,0.537,-0.102,0.1281,0.233,-5.0583,1.6033,0.2357,0.0304,6.0,0.045,1.0,3.0,2,0,0.5519,0.537
1770453632.2451282,-5.0249,1.3729,1.5959,0.561,-0.1003,0.113,0.242,-5.0583,1.6133,0.2412,0.0274,6.0,0.045,1.0,3.0,2,0,0.4104,0.561
1770453632.259104,-5.025,1.3752,1.601,0.572,-0.1,0.098,0.252,-5.0583,1.6333,0.259,0.0255,6.0,0.045,1.0,3.0,2,0,0.2925,0.572
1770453632.2842777,-5.0254,1.3785,1.6093,0.592,-0.0999,0.0854,0.257,-5.0583,1.6433,0.2659,0.0227,6.0,0.045,1.0,3.0,2,0,0.1739,0.592
1770453632.2980142,-5.0257,1.3809,1.6136,0.603,-0.0983,0.0766,0.266,-5.0583,1.6533,0.2736,0.021,6.0,0.045,1.0,3.0,2,0,0.1002,0.603
1770453632.3163457,-5.0257,1.3809,1.6136,0.618,-0.0983,0.0766,0.271,-5.0583,1.6533,0.2736,0.021,6.0,0.05,1.0,3.0,1,0,0.0751,0.618
1770453632.332318,-5.0259,1.3854,1.6255,0.63,-0.0976,0.0616,0.278,-5.0583,1.6633,0.2793,0.0172,6.0,0.05,1.0,3.0,1,0,-0.0347,0.63
1770453632.3587003,-5.026,1.39,1.6364,0.652,-0.0974,0.048,0.284,-5.0583,1.6733,0.2849,0.0137,6.0,0.05,1.0,3.0,1,0,-0.1451,0.652
1770453632.372592,-5.026,1.3924,1.643,0.663,-0.0971,0.0349,0.293,-5.0583,1.6933,0.3025,0.0106,6.0,0.05,1.0,3.0,1,0,-0.2411,0.663
1770453632.392542,-5.026,1.3924,1.643,0.679,-0.0971,0.0349,0.298,-5.0583,1.6933,0.3025,0.0106,6.0,0.05,1.0,3.0,1,0,-0.2543,0.679
1770453632.4112587,-5.0262,1.3962,1.6523,0.694,-0.0967,0.0226,0.305,-5.0583,1.7033,0.3088,0.007,6.0,0.05,1.0,3.0,1,0,-0.3413,0.694
1770453632.431973,-5.0266,1.402,1.663,0.71,-0.0317,0.0093,0.312,-5.0583,1.7133,0.313,0.0029,2.0,0.002,2.5,1.0,0,0,-0.5316,0.71
1770453632.4567096,-5.0269,1.4051,1.6662,0.73,-0.0315,0.0031,0.32,-5.0583,1.7233,0.3198,0.001,2.0,0.002,2.5,1.0,0,0,-0.6621,0.73
1770453632.4846683,-5.0275,1.4118,1.6699,0.752,-0.0309,-0.0063,0.328,-5.0583,1.7433,0.3329,-0.0021,2.0,0.002,2.5,1.0,0,0,-0.7772,0.752
1770453632.5110216,-5.0276,1.4137,1.6707,0.773,-0.0307,-0.0097,0.339,-5.0583,1.7533,0.341,-0.0033,2.0,0.002,2.5,1.0,0,0,-0.836,0.773
1770453632.5402553,-5.0284,1.421,1.6673,0.797,-0.03,-0.0118,0.348,-5.0583,1.7733,0.3536,-0.0042,2.0,0.002,2.5,1.0,0,0,-0.8588,0.797
1770453632.5663445,-5.029,1.4289,1.6603,0.818,-0.0891,-0.0091,0.359,-5.0583,1.7933,0.3656,-0.0033,6.0,0.05,1.0,3.0,1,0,-0.8426,0.818
1770453632.58005,-5.029,1.4289,1.6603,0.829,-0.0891,-0.0112,0.368,-5.0583,1.8033,0.3756,-0.0042,6.0,0.05,1.0,3.0,1,0,-0.8052,0.829
1770453632.6103656,-5.0295,1.4323,1.6548,0.853,-0.0866,-0.0084,0.373,-5.0583,1.8133,0.3821,-0.0032,6.0,0.05,1.0,3.0,1,0,-0.688,0.853
1770453632.6592999,-5.03,1.4412,1.6373,0.892,-0.0853,0.0057,0.384,-5.0583,1.8333,0.3931,0.0022,6.0,0.05,1.0,3.0,1,0,-0.4594,0.892
1770453632.682356,-5.0305,1.448,1.6213,0.911,-0.0847,0.0167,0.401,-5.0582,1.86,0.4128,0.0069,6.0,0.05,1.0,3.0,1,0,-0.3256,0.911
1770453632.7036316,-5.0308,1.4548,1.6053,0.928,-0.0827,0.0306,0.41,-5.0579,1.87,0.4159,0.0127,6.0,0.05,1.0,3.0,1,0,-0.1758,0.928
1770453632.7214613,-5.0309,1.4581,1.5973,0.942,-0.0836,0.0362,0.417,-5.0574,1.88,0.4224,0.0153,6.0,0.05,1.0,3.0,1,0,-0.0939,0.942
1770453632.737938,-5.0308,1.4626,1.5888,0.955,-0.0827,0.0423,0.424,-5.0566,1.8899,0.4277,0.0181,6.0,0.05,1.0,3.0,1,0,-0.013,0.955
1770453632.7556138,-5.0311,1.4665,1.579,0.969,-0.0821,0.0482,0.43,-5.0556,1.8999,0.4336,0.0209,6.0,0.05,1.0,3.0,1,0,0.0658,0.969
1770453632.7783437,-5.0314,1.474,1.5607,0.987,-0.0808,0.0629,0.436,-5.0544,1.9098,0.4355,0.0274,6.0,0.05,1.0,3.0,1,0,0.2114,0.987
1770453632.796616,-5.0314,1.474,1.5607,1.002,-0.0808,0.0586,0.444,-5.053,1.9197,0.4454,0.0261,6.0,0.05,1.0,3.0,1,0,0.2179,1.002
1770453632.8376315,-5.0307,1.4845,1.5387,1.035,-0.0276,0.0734,0.451,-5.0495,1.9394,0.4541,0.0334,2.0,0.002,2.5,1.0,0,0,0.2042,1.035
1770453632.916717,-5.0297,1.5105,1.5169,1.049,-0.0288,0.076,0.466,-5.04,1.9783,0.4665,0.0355,2.0,0.002,2.5,1.0,0,0,0.2598,1.049
1770453632.9570224,-5.029,1.5189,1.5214,1.082,-0.0297,0.0599,0.472,-5.034,1.9973,0.4776,0.0287,2.0,0.002,2.5,1.0,0,0,0.2327,1.082
1770453632.987696,-5.029,1.525,1.5212,1.106,-0.0294,0.0458,0.487,-5.0272,2.0161,0.4907,0.0225,2.0,0.002,2.5,1.0,0,0,0.1634,1.106
1770453633.0273697,-5.0285,1.5362,1.5263,1.138,-0.03,0.0265,0.498,-5.0195,2.0346,0.4983,0.0132,2.0,0.002,2.5,1.0,0,0,0.0252,1.138
1770453633.0615158,-5.0279,1.5473,1.5309,1.165,-0.0307,-0.0016,0.512,-5.0065,2.0616,0.5148,-0.0008,2.0,0.002,2.5,1.0,0,0,-0.1685,1.165
1770453633.0911384,-5.0276,1.5525,1.5334,1.189,-0.0308,-0.0207,0.524,-4.9969,2.0792,0.5275,-0.0109,2.0,0.002,2.5,1.0,0,0,-0.333,1.189
1770453633.140759,-5.0271,1.5652,1.5403,1.229,-0.0313,-0.0545,0.535,-4.9811,2.1046,0.5406,-0.0295,2.0,0.002,2.5,1.0,0,0,-0.6156,1.229
1770453633.1663105,-5.027,1.5755,1.5432,1.249,-0.0314,-0.0865,0.553,-4.9636,2.129,0.5551,-0.0481,2.0,0.002,2.5,1.0,0,0,-0.8236,1.249
1770453633.1983726,-5.027,1.5855,1.5467,1.201,-0.0314,-0.1108,0.562,-4.9511,2.1446,0.5608,-0.0624,2.0,0.002,2.5,1.0,0,0,-1.0355,1.201
1770453633.2337492,-5.0268,1.5907,1.55,1.148,-0.0951,-0.0959,0.54,-4.9636,2.129,0.5395,-0.0519,6.0,0.045,1.0,3.0,2,0,-1.3435,1.148
1770453633.2701159,-5.0268,1.5976,1.5524,1.093,-0.0956,-0.0809,0.517,-4.9754,2.1129,0.5161,-0.0418,6.0,0.045,1.0,3.0,2,0,-1.1363,1.093
1770453633.3534925,-5.026,1.6224,1.565,1.046,-0.097,-0.0969,0.492,-4.9754,2.1129,0.4908,-0.0477,6.0,0.045,1.0,3.0,2,0,-1.1664,1.046
1770453633.3857527,-5.0262,1.625,1.565,1.0,-0.0966,-0.078,0.471,-4.9866,2.0963,0.4715,-0.0369,6.0,0.045,1.0,3.0,2,0,-0.9688,1.0
1770453633.4136245,-5.0262,1.6359,1.569,1.0,-0.0968,-0.0741,0.45,-4.9918,2.0878,0.4519,-0.0335,6.0,0.045,1.0,3.0,2,0,-0.88,1.0
1770453633.4510007,-5.0264,1.6526,1.576,1.0,-0.0959,-0.1051,0.45,-4.9811,2.1046,0.4518,-0.0477,6.0,0.045,1.0,3.0,2,0,-1.036,1.0
1770453633.5533943,-5.0264,1.6913,1.5963,1.0,-0.0959,-0.1791,0.45,-4.9574,2.1369,0.4436,-0.0803,6.0,0.045,1.0,3.0,2,0,-1.5422,1.0
1770453633.5857923,-5.0265,1.6978,1.599,1.0,-0.0965,-0.1953,0.45,-4.9511,2.1446,0.4446,-0.088,6.0,0.045,1.0,3.0,2,0,-1.6765,1.0
1770453633.6162255,-5.027,1.7075,1.5989,1.0,-0.0948,-0.2114,0.45,-4.9446,2.1522,0.4422,-0.0949,6.0,0.045,1.0,3.0,2,0,-1.7972,1.0
1770453633.6491272,-5.0267,1.7134,1.6055,1.0,-0.0949,-0.2311,0.45,-4.9379,2.1596,0.4429,-0.1042,6.0,0.045,1.0,3.0,2,0,-1.9405,1.0
1770453633.664637,-5.0267,1.7134,1.6055,1.0,-0.0949,-0.2311,0.45,-4.9379,2.1596,0.4429,-0.1042,6.0,0.045,1.0,3.0,2,0,-1.9449,1.0
1770453633.6942146,-5.0273,1.7264,1.6094,1.0,-0.0936,-0.2536,0.45,-4.9311,2.1669,0.4365,-0.1131,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.7264612,-5.0278,1.7389,1.6162,1.0,-0.0926,-0.291,0.45,-4.9169,2.1811,0.4367,-0.1308,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.7568414,-5.0278,1.7423,1.6181,1.0,-0.0915,-0.2948,0.45,-4.9169,2.1811,0.4331,-0.1315,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.7806835,-5.0288,1.7552,1.6207,1.0,-0.0888,-0.3304,0.45,-4.9022,2.1946,0.4325,-0.1483,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.8108876,-5.0293,1.7678,1.6273,1.0,-0.0882,-0.3578,0.45,-4.8946,2.2011,0.425,-0.1589,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.8436196,-5.0297,1.7745,1.6295,1.0,-0.086,-0.3774,0.45,-4.8869,2.2074,0.4238,-0.168,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.8751044,-5.0305,1.7842,1.6326,1.0,-0.0834,-0.4011,0.45,-4.879,2.2136,0.4192,-0.1778,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.9093976,-5.031,1.7907,1.6378,1.0,-0.0825,-0.424,0.45,-4.871,2.2196,0.4172,-0.1883,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.9467247,-5.0321,1.8038,1.6446,1.0,-0.0787,-0.4554,0.45,-4.8629,2.2254,0.408,-0.1998,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453633.9832363,-5.0328,1.8177,1.6478,1.0,-0.0777,-0.4839,0.45,-4.8546,2.2311,0.3985,-0.2094,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.0189905,-5.0334,1.8244,1.65,1.0,-0.0749,-0.5054,0.45,-4.8463,2.2366,0.396,-0.2191,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.0535192,-5.0343,1.8347,1.6564,1.0,-0.0723,-0.5353,0.45,-4.8378,2.2418,0.3888,-0.2306,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.0844915,-5.0349,1.8418,1.6589,1.0,-0.0705,-0.558,0.45,-4.8292,2.2469,0.3855,-0.2406,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.1033318,-5.0364,1.8563,1.6622,1.0,-0.0665,-0.5911,0.45,-4.8205,2.2518,0.3741,-0.2511,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.1454856,-5.0376,1.8707,1.6694,1.0,-0.0608,-0.6404,0.45,-4.8027,2.2611,0.3653,-0.2722,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.187959,-5.0395,1.889,1.6759,1.0,-0.0514,-0.6953,0.45,-4.7846,2.2695,0.3516,-0.2934,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.2168021,-5.0412,1.9044,1.6811,1.0,-0.0429,-0.7344,0.45,-4.7754,2.2734,0.3375,-0.3048,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.3270817,-5.0461,1.9466,1.7,1.0,-0.0088,-0.8539,0.45,-4.7473,2.284,0.2961,-0.3397,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.3726883,-5.049,1.9694,1.7138,1.0,0.0189,-0.9286,0.45,-4.7283,2.29,0.2716,-0.3631,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.4137383,-5.052,1.9891,1.7184,1.0,0.045,-0.9798,0.45,-4.7186,2.2927,0.2512,-0.3744,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.4436786,-5.055,2.0047,1.7229,1.0,0.0668,-1.0246,0.45,-4.7089,2.2952,0.2347,-0.3861,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.4742723,-5.0569,2.0207,1.73,1.0,0.0891,-1.0715,0.45,-4.6992,2.2975,0.2166,-0.3971,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.510499,-5.0601,2.0405,1.7371,1.0,0.1189,-1.1272,0.45,-4.6894,2.2995,0.1941,-0.4084,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.5388095,-5.0615,2.0487,1.74,1.0,0.1329,-1.1555,0.45,-4.6796,2.3014,0.1848,-0.419,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.5757854,-5.0681,2.0812,1.7503,1.0,0.1913,-1.2422,0.45,-4.6697,2.303,0.1471,-0.4316,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.6104488,-5.0719,2.1025,1.7551,1.0,0.2313,-1.2995,0.45,-4.6598,2.3044,0.123,-0.4421,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.6982641,-5.0795,2.1408,1.709,1.0,0.3073,-1.3373,0.45,-4.6598,2.3044,0.1042,-0.4382,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.737841,-5.0807,2.1495,1.6924,1.0,0.3244,-1.3447,0.45,-4.6499,2.3056,0.1027,-0.4466,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.773902,-5.0836,2.1824,1.6145,1.0,0.3858,-1.3378,0.45,-4.6499,2.3056,0.1041,-0.4387,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.8580859,-5.0842,2.2116,1.5502,1.0,0.438,-1.3394,0.45,-4.6399,2.3066,0.1042,-0.4422,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.9595907,-5.0809,2.2656,1.4186,1.0,0.532,-1.3263,0.45,-4.63,2.3074,0.1096,-0.4394,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453634.9909012,-5.0777,2.2817,1.3787,1.0,0.5568,-1.3215,0.45,-4.62,2.3079,0.1131,-0.4443,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.0240984,-5.0717,2.3088,1.3115,1.0,0.5993,-1.3136,0.45,-4.62,2.3079,0.1149,-0.4369,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.0395381,-5.0704,2.3143,1.3017,1.0,0.6079,-1.3159,0.45,-4.62,2.3079,0.1136,-0.4359,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.1188834,-5.0598,2.3508,1.2043,1.0,0.6647,-1.2986,0.45,-4.61,2.3082,0.1215,-0.4352,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.153906,-5.0502,2.3727,1.1466,1.0,0.6948,-1.2886,0.45,-4.6,2.3083,0.1266,-0.4368,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.1973832,-5.0375,2.3999,1.0711,1.0,0.7332,-1.273,0.45,-4.59,2.3083,0.134,-0.4367,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.2938762,-5.0144,2.4391,0.963,1.0,0.7856,-1.2554,0.45,-4.58,2.3083,0.1407,-0.4312,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.3365767,-4.9964,2.4637,0.8914,1.0,0.8169,-1.241,0.45,-4.57,2.3083,0.147,-0.4293,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.3735964,-4.9808,2.483,0.8279,1.0,0.841,-1.2213,0.45,-4.56,2.3083,0.156,-0.428,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.411507,-4.9671,2.4977,0.7803,1.0,0.8586,-1.2065,0.45,-4.55,2.3083,0.1632,-0.428,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.4605799,-4.9455,2.5177,0.7025,1.0,0.8805,-1.1792,0.45,-4.54,2.3083,0.1742,-0.4218,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.4875846,-4.9333,2.5275,0.6674,1.0,0.8901,-1.1757,0.45,-4.54,2.3083,0.1733,-0.4156,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.6039364,-4.869,2.57,0.4784,1.0,0.9309,-1.0951,0.45,-4.5,2.3083,0.2072,-0.4021,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.6346822,-4.8599,2.5753,0.4505,1.0,0.9365,-1.0757,0.45,-4.49,2.3083,0.2168,-0.4014,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.6643653,-4.8405,2.5835,0.4004,1.0,0.941,-1.0524,0.45,-4.48,2.3083,0.2247,-0.394,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.7959075,-4.7429,2.6141,0.1487,1.0,0.9572,-0.8917,0.45,-4.41,2.3083,0.2839,-0.3517,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.829237,-4.7375,2.6146,0.1315,1.0,0.9557,-0.8684,0.45,-4.4,2.3083,0.2945,-0.3479,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453635.930554,-4.6657,2.618,-0.0411,1.0,0.9374,-0.704,0.45,-4.33,2.3083,0.3481,-0.2956,6.0,0.045,1.0,3.0,2,0,-2.0,1.0
1770453636.0613942,-4.5808,2.6069,-0.2528,1.0,0.8958,-0.4667,0.45,-4.24,2.3083,0.4047,-0.2039,6.0,0.045,1.0,3.0,2,0,-0.6903,1.0
1770453636.0867379,-4.5475,2.5974,-0.3376,1.0,0.8674,-0.3563,0.45,-4.2,2.3083,0.4236,-0.1577,6.0,0.045,1.0,3.0,2,0,0.2713,1.0
1770453636.116531,-4.5249,2.5895,-0.3946,1.0,0.8438,-0.2755,0.45,-4.17,2.3083,0.4357,-0.1232,6.0,0.045,1.0,3.0,2,0,1.0229,1.0
1770453636.1504407,-4.5197,2.5877,-0.4102,1.0,0.838,-0.2501,0.45,-4.16,2.3083,0.4413,-0.1127,6.0,0.045,1.0,3.0,2,0,1.331,1.0
1770453636.1814792,-4.4982,2.5778,-0.4712,1.0,0.8083,-0.1605,0.45,-4.13,2.3083,0.4504,-0.0729,6.0,0.045,1.0,3.0,2,0,1.9635,1.0
1770453636.2173016,-4.477,2.5665,-0.5277,1.0,0.7745,-0.0727,0.45,-4.1,2.3083,0.4557,-0.0332,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.2522726,-4.4665,2.5603,-0.5568,1.0,0.7559,-0.033,0.45,-4.09,2.3083,0.4527,-0.0149,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.288247,-4.4411,2.5439,-0.6362,1.0,0.7068,0.0939,0.45,-4.05,2.3083,0.4546,0.0428,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.3155956,-4.4217,2.5289,-0.6954,1.0,0.6617,0.1933,0.45,-4.02,2.3083,0.4497,0.088,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.3498685,-4.402,2.5136,-0.7589,1.0,0.6157,0.2869,0.45,-4.0,2.3083,0.4329,0.1278,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.3908892,-4.3713,2.482,-0.8595,1.0,0.5212,0.4685,0.45,-3.95,2.3083,0.4066,0.2058,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.4308858,-4.341,2.4431,-0.9812,1.0,0.4043,0.6781,0.45,-3.91,2.3083,0.3517,0.2833,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.4705927,-4.3241,2.4171,-1.0587,1.0,0.3266,0.8185,0.45,-3.88,2.3083,0.3124,0.3338,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.5679996,-4.2951,2.3727,-1.1893,1.0,0.1938,1.0472,0.45,-3.845,2.3083,0.2274,0.3938,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.596484,-4.2929,2.369,-1.2015,1.0,0.1822,1.0668,0.45,-3.845,2.3083,0.2183,0.3958,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.629031,-4.2893,2.3532,-1.2386,1.0,0.1345,1.1403,0.45,-3.835,2.3083,0.1905,0.4148,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.645324,-4.2893,2.3532,-1.2386,1.0,0.1345,1.1403,0.45,-3.835,2.3083,0.1905,0.4148,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.6768699,-4.288,2.3442,-1.2534,1.0,0.1077,1.1744,0.45,-3.835,2.3083,0.1754,0.4192,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.8103795,-4.2585,2.2132,-1.5203,1.0,-0.2854,1.7316,0.45,-3.815,2.3083,-0.0726,0.4477,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.8509233,-4.2564,2.1793,-1.5963,1.0,-0.3872,1.887,0.45,-3.825,2.3083,-0.14,0.4279,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.8908653,-4.2568,2.1543,-1.666,1.0,-0.4623,2.0087,0.45,-3.825,2.3083,-0.1944,0.4152,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.9258285,-4.2564,2.1425,-1.7047,1.0,-0.4976,2.0795,0.45,-3.835,2.3083,-0.2206,0.3955,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.9555335,-4.254,2.1213,-1.7767,1.0,-0.5612,2.1965,0.45,-3.835,2.3083,-0.2688,0.3719,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453636.9882045,-4.253,2.1049,-1.8467,1.0,-0.6104,2.3092,0.45,-3.845,2.3083,-0.3069,0.3372,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453637.0227957,-4.2546,2.1002,-1.8596,1.0,-0.6246,2.3397,0.45,-3.855,2.3083,-0.3133,0.3238,6.0,0.045,1.0,3.0,2,0,2.0,1.0
1770453637.0434396,-4.2647,2.0821,-1.9008,1.0,-0.679,2.4269,0.45,-3.875,2.3083,-0.3403,0.2953,6.0,0.045,1.0,3.0,2,0,2.0,1.0
