timestamp,x,y,yaw,v_current,cte,yaw_err,look_ahead_dist,target_x,target_y,target_local_x,target_local_y,kp,ki,kd,k_cte,mode_idx,in_slow_zone,steer_cmd,accel_cmd
1770020348.1118073,-5.0731,-1.2961,1.5503,1.002,0.0486,-0.0148,0.444,-5.0571,-0.8433,0.453,-0.0067,6.0,0.05,1.0,3.0,1,0,0.0845,1.002
1770020348.1313813,-5.0729,-1.2943,1.5547,1.018,0.0474,-0.0189,0.451,-5.0571,-0.8433,0.4512,-0.0085,6.0,0.05,1.0,3.0,1,0,0.0256,1.018
1770020348.151493,-5.0729,-1.2943,1.5547,1.034,0.0474,-0.0181,0.458,-5.0571,-0.8333,0.4612,-0.0084,6.0,0.05,1.0,3.0,1,0,0.0039,1.034
1770020348.1714067,-5.0729,-1.2943,1.5547,1.05,0.0474,-0.0174,0.465,-5.0571,-0.8233,0.4712,-0.0082,6.0,0.05,1.0,3.0,1,0,-0.0119,1.05
1770020348.191329,-5.0726,-1.2793,1.5743,1.066,0.0479,-0.0339,0.473,-5.0582,-0.8067,0.4725,-0.016,6.0,0.05,1.0,3.0,1,0,-0.1401,1.066
1770020348.211284,-5.0725,-1.275,1.5772,1.082,0.0155,-0.0375,0.48,-5.0574,-0.7867,0.4882,-0.0183,2.0,0.002,2.5,1.0,0,0,-0.1038,1.082
1770020348.2312615,-5.0725,-1.275,1.5772,1.098,0.0155,-0.0375,0.487,-5.0574,-0.7867,0.4882,-0.0183,2.0,0.002,2.5,1.0,0,0,-0.1479,1.098
1770020348.2514887,-5.0727,-1.264,1.58,1.114,0.0156,-0.0436,0.494,-5.0556,-0.7668,0.4971,-0.0217,2.0,0.002,2.5,1.0,0,0,-0.2046,1.114
1770020348.2713346,-5.0727,-1.264,1.58,1.13,0.0156,-0.0453,0.501,-5.0544,-0.7568,0.507,-0.023,2.0,0.002,2.5,1.0,0,0,-0.2425,1.13
1770020348.2913053,-5.0725,-1.2544,1.5805,1.146,0.0154,-0.0505,0.509,-5.0514,-0.7371,0.517,-0.0261,2.0,0.002,2.5,1.0,0,0,-0.287,1.146
1770020348.3116095,-5.0725,-1.2544,1.5805,1.162,0.0154,-0.0505,0.516,-5.0514,-0.7371,0.517,-0.0261,2.0,0.002,2.5,1.0,0,0,-0.3093,1.162
1770020348.3318064,-5.0724,-1.24,1.575,1.178,0.0156,-0.0519,0.523,-5.0475,-0.7175,0.5224,-0.0271,2.0,0.002,2.5,1.0,0,0,-0.3275,1.178
1770020348.3513396,-5.0724,-1.24,1.575,1.194,0.0156,-0.0552,0.53,-5.0452,-0.7077,0.5322,-0.0294,2.0,0.002,2.5,1.0,0,0,-0.3488,1.194
1770020348.3712506,-5.0724,-1.24,1.575,1.21,0.0156,-0.0589,0.537,-5.0427,-0.698,0.5418,-0.032,2.0,0.002,2.5,1.0,0,0,-0.3707,1.21
1770020348.391312,-5.0725,-1.2276,1.5672,1.226,0.0159,-0.0608,0.544,-5.0371,-0.6788,0.5489,-0.0334,2.0,0.002,2.5,1.0,0,0,-0.3844,1.226
1770020348.411195,-5.0724,-1.2154,1.555,1.242,0.0155,-0.0592,0.552,-5.0307,-0.6599,0.5561,-0.033,2.0,0.002,2.5,1.0,0,0,-0.3817,1.242
1770020348.4312167,-5.0724,-1.213,1.5523,1.258,0.0153,-0.0618,0.559,-5.0272,-0.6505,0.5632,-0.0348,2.0,0.002,2.5,1.0,0,0,-0.3876,1.258
1770020348.4514937,-5.0724,-1.213,1.5523,1.274,0.0153,-0.067,0.566,-5.0234,-0.6413,0.5725,-0.0384,2.0,0.002,2.5,1.0,0,0,-0.4045,1.274
1770020348.4715986,-5.072,-1.1973,1.5352,1.29,0.0154,-0.0627,0.573,-5.0154,-0.623,0.576,-0.0362,2.0,0.002,2.5,1.0,0,0,-0.3871,1.29
1770020348.4911914,-5.072,-1.1973,1.5352,1.3,0.0463,-0.0685,0.581,-5.0111,-0.614,0.5851,-0.0402,6.0,0.05,1.0,3.0,1,0,-0.6161,1.3
1770020348.5111825,-5.0717,-1.1868,1.5231,1.3,0.0449,-0.0638,0.585,-5.0065,-0.605,0.5842,-0.0373,6.0,0.05,1.0,3.0,1,0,-0.5604,1.3
1770020348.5311959,-5.0717,-1.1868,1.5231,1.3,0.0449,-0.0638,0.585,-5.0065,-0.605,0.5842,-0.0373,6.0,0.05,1.0,3.0,1,0,-0.5353,1.3
1770020348.5519288,-5.0707,-1.1729,1.5078,1.3,0.0407,-0.0624,0.585,-4.9969,-0.5875,0.5889,-0.0368,6.0,0.05,1.0,3.0,1,0,-0.5068,1.3
1770020348.5712297,-5.0707,-1.1729,1.5078,1.3,0.0407,-0.0624,0.585,-4.9969,-0.5875,0.5889,-0.0368,6.0,0.05,1.0,3.0,1,0,-0.4871,1.3
1770020348.5911767,-5.0693,-1.1623,1.495,1.3,0.0365,-0.0561,0.585,-4.9918,-0.5789,0.5875,-0.033,6.0,0.05,1.0,3.0,1,0,-0.4309,1.3
1770020348.6114614,-5.0693,-1.1565,1.4876,1.3,0.0376,-0.057,0.585,-4.9866,-0.5704,0.591,-0.0337,6.0,0.05,1.0,3.0,1,0,-0.4161,1.3
1770020348.6313498,-5.0687,-1.1454,1.4699,1.3,0.0354,-0.0482,0.585,-4.9811,-0.562,0.5892,-0.0284,6.0,0.05,1.0,3.0,1,0,-0.3426,1.3
1770020348.6512065,-5.0687,-1.1454,1.4699,1.3,0.0354,-0.0482,0.585,-4.9811,-0.562,0.5892,-0.0284,6.0,0.05,1.0,3.0,1,0,-0.3239,1.3
1770020348.6713824,-5.0687,-1.1454,1.4699,1.3,0.0354,-0.0482,0.585,-4.9811,-0.562,0.5892,-0.0284,6.0,0.05,1.0,3.0,1,0,-0.3086,1.3
1770020348.6917534,-5.0669,-1.1288,1.445,1.3,0.0323,-0.0395,0.585,-4.9696,-0.5456,0.5907,-0.0234,6.0,0.05,1.0,3.0,1,0,-0.2398,1.3
1770020348.7113705,-5.0658,-1.1203,1.4313,1.3,0.0277,-0.0342,0.585,-4.9636,-0.5377,0.5912,-0.0202,6.0,0.05,1.0,3.0,1,0,-0.193,1.3
1770020348.7313347,-5.0647,-1.1146,1.4227,1.3,0.0231,-0.0254,0.585,-4.9636,-0.5377,0.5856,-0.0149,6.0,0.05,1.0,3.0,1,0,-0.1225,1.3
1770020348.7512217,-5.0647,-1.1146,1.4227,1.3,0.0231,-0.0254,0.585,-4.9636,-0.5377,0.5856,-0.0149,6.0,0.05,1.0,3.0,1,0,-0.1059,1.3
1770020348.7712405,-5.0626,-1.102,1.4071,1.3,0.0169,-0.0262,0.585,-4.9511,-0.5221,0.5903,-0.0155,6.0,0.05,1.0,3.0,1,0,-0.1057,1.3
1770020348.791362,-5.06,-1.0892,1.3943,1.3,0.0151,-0.0218,0.585,-4.9446,-0.5145,0.5861,-0.0128,6.0,0.05,1.0,3.0,1,0,-0.0691,1.3
1770020348.8113194,-5.0588,-1.0828,1.3873,1.3,0.0053,-0.0235,0.585,-4.9379,-0.507,0.5882,-0.0138,6.0,0.05,1.0,3.0,1,0,-0.0827,1.3
1770020348.831194,-5.0588,-1.0828,1.3873,1.3,0.0053,-0.0235,0.585,-4.9379,-0.507,0.5882,-0.0138,6.0,0.05,1.0,3.0,1,0,-0.0788,1.3
1770020348.8513272,-5.0554,-1.0658,1.3736,1.3,-0.009,-0.028,0.585,-4.9241,-0.4926,0.5878,-0.0165,6.0,0.05,1.0,3.0,1,0,-0.1222,1.3
1770020348.8715277,-5.0554,-1.0658,1.3736,1.3,-0.009,-0.028,0.585,-4.9241,-0.4926,0.5878,-0.0165,6.0,0.05,1.0,3.0,1,0,-0.1245,1.3
1770020348.8912323,-5.0524,-1.0521,1.3648,1.3,-0.0145,-0.0381,0.585,-4.9096,-0.4787,0.5905,-0.0225,6.0,0.05,1.0,3.0,1,0,-0.2017,1.3
1770020348.9111748,-5.0524,-1.0521,1.3648,1.3,-0.0145,-0.0381,0.585,-4.9096,-0.4787,0.5905,-0.0225,6.0,0.05,1.0,3.0,1,0,-0.2107,1.3
1770020348.9312139,-5.0488,-1.0353,1.3547,1.3,-0.0258,-0.0481,0.585,-4.8946,-0.4656,0.5895,-0.0284,6.0,0.05,1.0,3.0,1,0,-0.2977,1.3
1770020348.9532359,-5.0458,-1.0211,1.3463,1.3,-0.0347,-0.061,0.585,-4.879,-0.453,0.5909,-0.0361,6.0,0.05,1.0,3.0,1,0,-0.4085,1.3
1770020348.9712014,-5.0458,-1.0211,1.3463,1.3,-0.0347,-0.061,0.585,-4.879,-0.453,0.5909,-0.0361,6.0,0.05,1.0,3.0,1,0,-0.424,1.3
1770020348.9916227,-5.0423,-1.0071,1.3393,1.3,-0.0458,-0.0653,0.585,-4.871,-0.447,0.5844,-0.0382,6.0,0.05,1.0,3.0,1,0,-0.4772,1.3
1770020349.0112312,-5.0409,-0.9999,1.334,1.3,-0.0498,-0.0716,0.585,-4.8629,-0.4412,0.5849,-0.0419,6.0,0.05,1.0,3.0,1,0,-0.5351,1.3
1770020349.032013,-5.0384,-0.9891,1.3278,1.3,-0.0576,-0.0881,0.585,-4.8463,-0.4301,0.5888,-0.052,6.0,0.05,1.0,3.0,1,0,-0.6681,1.3
1770020349.0511827,-5.0364,-0.9818,1.322,1.3,-0.0623,-0.0938,0.585,-4.8378,-0.4248,0.5887,-0.0554,6.0,0.05,1.0,3.0,1,0,-0.7287,1.3
1770020349.0714254,-5.0364,-0.9818,1.322,1.3,-0.0623,-0.0938,0.585,-4.8378,-0.4248,0.5887,-0.0554,6.0,0.05,1.0,3.0,1,0,-0.744,1.3
1770020349.09119,-5.0319,-0.9672,1.3091,1.3,-0.0765,-0.1039,0.585,-4.8205,-0.4148,0.5883,-0.0614,6.0,0.05,1.0,3.0,1,0,-0.8369,1.3
1770020349.1152847,-5.0276,-0.9522,1.2937,1.264,-0.0887,-0.1132,0.585,-4.8027,-0.4056,0.5873,-0.0667,6.0,0.05,1.0,3.0,1,0,-0.9256,1.264
1770020349.1311774,-5.0267,-0.9485,1.2885,1.277,-0.0924,-0.0865,0.569,-4.8205,-0.4148,0.57,-0.0495,6.0,0.045,1.0,3.0,2,0,-0.76,1.277
1770020349.1512966,-5.0267,-0.9485,1.2885,1.293,-0.0924,-0.0978,0.575,-4.8116,-0.4101,0.577,-0.0566,6.0,0.05,1.0,3.0,1,0,-0.8234,1.293
1770020349.1724043,-5.0202,-0.9263,1.2563,1.261,-0.1113,-0.1159,0.582,-4.7754,-0.3932,0.5827,-0.0678,6.0,0.05,1.0,3.0,1,0,-0.9624,1.261
1770020349.1912065,-5.0202,-0.9263,1.2563,1.233,-0.1113,-0.0927,0.568,-4.7937,-0.4013,0.5694,-0.0529,6.0,0.045,1.0,3.0,2,0,-0.8102,1.233
1770020349.2112458,-5.0153,-0.9117,1.2306,1.203,-0.1257,-0.0693,0.555,-4.7937,-0.4013,0.5551,-0.0385,6.0,0.045,1.0,3.0,2,0,-0.6524,1.203
1770020349.2311838,-5.0153,-0.9117,1.2306,1.219,-0.1257,-0.0574,0.541,-4.8027,-0.4056,0.548,-0.0315,6.0,0.045,1.0,3.0,2,0,-0.5451,1.219
1770020349.2513356,-5.0081,-0.8935,1.199,1.235,-0.147,-0.0636,0.549,-4.7754,-0.3932,0.5506,-0.0351,6.0,0.05,1.0,3.0,1,0,-0.5804,1.235
1770020349.2712135,-5.0081,-0.8935,1.199,1.251,-0.147,-0.0759,0.556,-4.7661,-0.3895,0.5575,-0.0424,6.0,0.05,1.0,3.0,1,0,-0.646,1.251
1770020349.2913382,-5.0019,-0.8784,1.1743,1.267,-0.1663,-0.0904,0.563,-4.7378,-0.3795,0.5622,-0.051,6.0,0.05,1.0,3.0,1,0,-0.7582,1.267
1770020349.3119445,-4.9997,-0.8711,1.1639,1.284,-0.1723,-0.1078,0.57,-4.7186,-0.374,0.5678,-0.0614,6.0,0.05,1.0,3.0,1,0,-0.8865,1.284
1770020349.331892,-4.9968,-0.8571,1.1335,1.254,-0.1814,-0.1229,0.578,-4.6894,-0.3671,0.574,-0.0709,6.0,0.05,1.0,3.0,1,0,-1.0115,1.254
1770020349.351701,-4.9968,-0.8571,1.1335,1.224,-0.1814,-0.0977,0.564,-4.7089,-0.3715,0.5618,-0.0551,6.0,0.045,1.0,3.0,2,0,-0.8563,1.224
1770020349.372307,-4.9919,-0.8423,1.1146,1.193,-0.1958,-0.0978,0.551,-4.6992,-0.3692,0.5537,-0.0543,6.0,0.045,1.0,3.0,2,0,-0.8666,1.193
1770020349.3916056,-4.9907,-0.8389,1.1089,1.164,-0.1998,-0.0676,0.537,-4.7186,-0.374,0.5374,-0.0364,6.0,0.045,1.0,3.0,2,0,-0.6603,1.164
1770020349.4113314,-4.9841,-0.824,1.0871,1.134,-0.2191,-0.0626,0.524,-4.7089,-0.3715,0.5286,-0.0331,6.0,0.045,1.0,3.0,2,0,-0.6226,1.134
1770020349.4344559,-4.9783,-0.8128,1.0654,1.1,-0.2385,-0.0426,0.511,-4.7089,-0.3715,0.5166,-0.022,6.0,0.045,1.0,3.0,2,0,-0.4797,1.1
1770020349.451612,-4.9783,-0.8128,1.0654,1.113,-0.2385,-0.0013,0.495,-4.7378,-0.3795,0.4956,-0.0007,6.0,0.045,1.0,3.0,2,0,-0.1776,1.113
1770020349.4716792,-4.97,-0.7982,1.0272,1.129,-0.2637,-0.0196,0.501,-4.6992,-0.3692,0.5072,-0.0099,6.0,0.05,1.0,3.0,1,0,-0.2797,1.129
1770020349.491726,-4.9676,-0.7943,1.0216,1.145,-0.2703,-0.028,0.508,-4.6894,-0.3671,0.5095,-0.0143,6.0,0.05,1.0,3.0,1,0,-0.3218,1.145
1770020349.5117092,-4.9581,-0.7779,0.9895,1.161,-0.2946,-0.0553,0.515,-4.6499,-0.3611,0.5176,-0.0287,6.0,0.05,1.0,3.0,1,0,-0.5238,1.161
1770020349.531227,-4.953,-0.7698,0.9759,1.177,-0.3068,-0.0861,0.523,-4.62,-0.3588,0.527,-0.0455,6.0,0.05,1.0,3.0,1,0,-0.7573,1.177
1770020349.5514026,-4.953,-0.7698,0.9759,1.193,-0.3068,-0.1002,0.53,-4.61,-0.3584,0.5329,-0.0536,6.0,0.05,1.0,3.0,1,0,-0.8832,1.193
1770020349.5714586,-4.9417,-0.7529,0.9457,1.163,-0.3325,-0.1304,0.537,-4.57,-0.3583,0.5375,-0.0705,6.0,0.05,1.0,3.0,1,0,-1.1469,1.163
1770020349.5913186,-4.929,-0.7367,0.9246,1.133,-0.3591,-0.1268,0.523,-4.56,-0.3583,0.5243,-0.0668,6.0,0.045,1.0,3.0,2,0,-1.1905,1.133
1770020349.6112397,-4.9262,-0.7325,0.9155,1.103,-0.3644,-0.1056,0.51,-4.57,-0.3583,0.5137,-0.0544,6.0,0.045,1.0,3.0,2,0,-1.0789,1.103
1770020349.6312692,-4.9262,-0.7325,0.9155,1.073,-0.3644,-0.0768,0.496,-4.59,-0.3583,0.5015,-0.0386,6.0,0.045,1.0,3.0,2,0,-0.8885,1.073
1770020349.656106,-4.9102,-0.705,0.8672,1.036,-0.3859,-0.0724,0.483,-4.57,-0.3583,0.4845,-0.0351,6.0,0.045,1.0,3.0,2,0,-0.8625,1.036
1770020349.6712785,-4.9102,-0.705,0.8672,1.013,-0.3859,-0.0421,0.466,-4.59,-0.3583,0.4715,-0.0199,6.0,0.045,1.0,3.0,2,0,-0.6495,1.013
1770020349.6913197,-4.9005,-0.686,0.8277,1.0,-0.3921,-0.0313,0.456,-4.58,-0.3583,0.4581,-0.0143,6.0,0.045,1.0,3.0,2,0,-0.5504,1.0
1770020349.7126603,-4.8884,-0.669,0.78,1.0,-0.4031,-0.0222,0.45,-4.56,-0.3583,0.452,-0.0101,6.0,0.045,1.0,3.0,2,0,-0.4686,1.0
1770020349.7313676,-4.881,-0.6615,0.7578,1.015,-0.4119,-0.0312,0.45,-4.54,-0.3583,0.4561,-0.0142,6.0,0.045,1.0,3.0,2,0,-0.5132,1.015
1770020349.751313,-4.881,-0.6615,0.7578,1.031,-0.4119,-0.0455,0.457,-4.53,-0.3583,0.4633,-0.0211,6.0,0.05,1.0,3.0,1,0,-0.5975,1.031
1770020349.771274,-4.8686,-0.6517,0.7286,1.047,-0.4293,-0.0564,0.464,-4.5,-0.3583,0.4703,-0.0266,6.0,0.05,1.0,3.0,1,0,-0.6903,1.047
1770020349.791205,-4.8598,-0.6459,0.7134,1.063,-0.4423,-0.0654,0.471,-4.48,-0.3583,0.4754,-0.0311,6.0,0.05,1.0,3.0,1,0,-0.773,1.063
1770020349.8113604,-4.8598,-0.6459,0.7134,1.079,-0.4423,-0.0778,0.478,-4.47,-0.3583,0.4829,-0.0377,6.0,0.05,1.0,3.0,1,0,-0.8715,1.079
1770020349.8313549,-4.8423,-0.6339,0.6862,1.049,-0.4647,-0.0856,0.486,-4.44,-0.3583,0.4858,-0.0417,6.0,0.05,1.0,3.0,1,0,-0.9651,1.049
1770020349.8523564,-4.8171,-0.6132,0.6461,1.017,-0.4826,-0.0867,0.472,-4.41,-0.3583,0.4785,-0.0416,6.0,0.045,1.0,3.0,2,0,-1.0104,1.017
1770020349.872178,-4.8171,-0.6132,0.6461,1.0,-0.4826,-0.0638,0.458,-4.43,-0.3583,0.4625,-0.0296,6.0,0.045,1.0,3.0,2,0,-0.8685,1.0
1770020349.891833,-4.8171,-0.6132,0.6461,1.0,-0.4826,-0.0517,0.45,-4.44,-0.3583,0.4545,-0.0235,6.0,0.045,1.0,3.0,2,0,-0.7826,1.0
1770020349.9115028,-4.7922,-0.5915,0.599,1.0,-0.487,-0.0627,0.45,-4.4,-0.3583,0.4554,-0.0286,6.0,0.045,1.0,3.0,2,0,-0.8518,1.0
1770020349.9317355,-4.7922,-0.5915,0.599,1.0,-0.487,-0.0627,0.45,-4.4,-0.3583,0.4554,-0.0286,6.0,0.045,1.0,3.0,2,0,-0.8514,1.0
1770020349.9538,-4.779,-0.5814,0.5767,1.0,-0.4881,-0.067,0.45,-4.38,-0.3583,0.4561,-0.0306,6.0,0.045,1.0,3.0,2,0,-0.882,1.0
1770020349.971739,-4.7653,-0.5718,0.5523,1.0,-0.4887,-0.0675,0.45,-4.36,-0.3583,0.457,-0.0309,6.0,0.045,1.0,3.0,2,0,-0.8889,1.0
1770020349.9912214,-4.7653,-0.5718,0.5523,1.0,-0.4887,-0.0675,0.45,-4.36,-0.3583,0.457,-0.0309,6.0,0.045,1.0,3.0,2,0,-0.8914,1.0
1770020350.011224,-4.7653,-0.5718,0.5523,1.0,-0.4887,-0.0675,0.45,-4.36,-0.3583,0.457,-0.0309,6.0,0.045,1.0,3.0,2,0,-0.8934,1.0
