X,Y
0.8671986205963661,0.165732181154441
0.860152786171375,0.16034931096937613
0.852938674297366,0.15519415199579117
0.8455636413717483,0.15027196106900825
0.8380352078868643,0.14558775746142186
0.8303610507611687,0.1411463177642305
0.8225489955108976,0.13695217101663562
0.8146070082702064,0.13300959408747515
0.8065431876679189,0.12932260731400091
0.7983657565691669,0.12589497040224767
0.7900830536903437,0.12273017859317326
